A@01,A@21,A@22,A@23,A@24,A@41,A@42,A@43,A@44,A@45,A@46,A@47,A@61,A@62,A@63,B@01,B@02,B@03,B@04,B@05,B@06,B@07,B@08,B@09,B@21,B@22,B@23,B@24,B@25,B@26,B@27,B@28,B@29,B@30,B@31,B@32,B@33,B@41,B@42,B@43,B@44,B@60,B@61,B@62,B@63,B@64,B@65,B@66,B@67,B@68,B@81,B@82,C@01,C@02,C@03,C@04,C@05,C@06,C@07,C@08,C@09,C@10,C@11,C@12,C@13,C@14,C@21,C@22,C@23,C@25,C@30,C@40,D@01,D@02,D@03,D@04,D@05,D@06,D@07,D@10,D@21,E@01,E@02,E@03,E@04,E@05,E@06,E@21,F@01,F@02,F@03,F@04,F@05,F@15,F@16,F@17,F@21,F@22,F@23,F@24,F@25,F@26,F@27,F@28,F@41,F@42,G@01,G@02,G@03,G@04,G@05,G@06,G@07,G@08,G@09,G@10,G@11,G@16,G@21,H@01,H@02,H@03,H@04,H@05,Y@02,Y@04,Y@10
0.05433,0.01185,0.01005,0.04143,0.01675,0.02174,0.008896,0.0154,0.01343,0.02182,0.01318,0.06399,0.1755,0.01729,0.05886,0.145,0.01062,0.01258,0.009723,0.02693,0.01101,0.00827,0.01813,0.01079,0.03169,0.02902,0.05393,0.03155,0.02867,0.02194,0.0132,0.01844,0.1234,0.0168,0.02454,0.08201,0.02892,0.06261,0.01793,0.02081,0.01736,0.1224,0.01697,0.04053,0.02972,0.03433,0.08304,0.02116,0.01044,0.007412,0.03396,0.05672,0.06298,0.03493,0.02537,0.05374,0.0175,0.007439,0.1186,0.1037,0.07251,0.06799,0.0311,0.09708,0.005999,0.006983,0.02476,0.0429,0.04861,0.02888,0.01811,0.01536,0.0229,0.005117,0.01167,0.01992,0.009577,0.03565,0.009694,0.01057,0.0257,0.01552,0.02602,0.01829,0.05221,0.05011,0.02941,0.03375,0.06442,0.05935,0.02072,0.0336,0.0356,0.03068,0.1564,0.03171,0.03976,0.0133,0.02926,0.04158,0.02978,0.01739,0.01988,0.03517,0.02193,0.01414,0.1281,0.1278,0.08071,0.0123,0.05136,0.1973,0.03942,0.04849,0.08753,0.03564,0.1067,0.03652,0.02014,0.2328,0.08542,0.06913,0.2291,0.1112,0.2052,0.02385,0.3125
0.01851,0.001572,0.001232,0.0127,0.00246,0.003268,0,0.002458,0.001748,0.003791,0.002057,0.01984,0.1773,0.002764,0.02763,0.06888,0.001325,0.001926,0.001192,0.007242,0.001917,0,0.003769,0.00172,0.007759,0.008264,0.01661,0.007747,0.007437,0.004672,0.002137,0.002929,0.04349,0.002679,0.00638,0.02335,0.005257,0.01849,0.003482,0.003013,0.002734,0.06182,0.003151,0.01162,0.006426,0.0092,0.04091,0.003118,0.001404,0,0.004187,0.0186,0.01893,0.01067,0.007647,0.01179,0.002604,0,0.06746,0.04907,0.02736,0.01682,0.008146,0.03264,0,0,0.004061,0.009504,0.01186,0.006356,0.00375,0.002702,0.004139,0,0.001632,0.002985,0.001382,0.00714,0.001263,0.001674,0.005283,0.003733,0.005982,0.002813,0.01503,0.01728,0.005467,0.008502,0.01608,0.0238,0.002549,0.008661,0.008483,0.005275,0.06005,0.005904,0.01107,0.002492,0.00708,0.008946,0.00603,0.002693,0.003534,0.007671,0.004412,0.002647,0.06169,0.05089,0.03361,0.001452,0.01607,0.1377,0.01114,0.01172,0.03105,0.009386,0.03545,0.009376,0.003252,0.1454,0.03725,0.0196,0.1603,0.04775,0.1098,0.003954,0.2026
0.02485,0.002745,0.002453,0.01816,0.004726,0.00646,0.002288,0.004724,0.003731,0.00629,0.004458,0.02727,0.1493,0.005288,0.03543,0.07936,0.002538,0.003946,0.002364,0.0129,0.003832,0.001791,0.00617,0.003663,0.01076,0.01316,0.02439,0.01248,0.01186,0.009638,0.003879,0.004911,0.07175,0.004798,0.009003,0.03369,0.009559,0.0291,0.006623,0.005285,0.004741,0.076,0.005032,0.01716,0.01142,0.01293,0.05716,0.005751,0.002799,0.001413,0.009381,0.02656,0.02796,0.01605,0.01459,0.01873,0.005343,0.001845,0.06404,0.05286,0.04141,0.02194,0.01399,0.03822,0.001161,0.001487,0.007836,0.01661,0.02366,0.009866,0.006712,0.004673,0.006898,0.001256,0.00337,0.006326,0.002721,0.01096,0.002583,0.003139,0.00891,0.00622,0.01074,0.005072,0.0214,0.02608,0.009157,0.01212,0.02256,0.03891,0.005377,0.01431,0.01316,0.007554,0.07518,0.00943,0.0179,0.004728,0.01258,0.01464,0.01153,0.004235,0.007975,0.01206,0.007096,0.005379,0.07353,0.08245,0.04536,0.002647,0.0228,0.1337,0.01844,0.0177,0.04166,0.01441,0.05282,0.01304,0.006543,0.2392,0.04281,0.02846,0.1556,0.06688,0.1425,0.00681,0.2551
0.01861,0.001364,0.001104,0.01171,0.002187,0.004132,0.001186,0.002156,0.001946,0.003949,0.001955,0.01849,0.1257,0.002826,0.02545,0.06814,0.001435,0.001886,0.001252,0.008347,0.001873,0,0.003523,0.00153,0.007277,0.006881,0.01813,0.006955,0.006189,0.004564,0.001907,0.002696,0.04607,0.002607,0.005448,0.02584,0.005497,0.01911,0.003448,0.003169,0.002706,0.04937,0.002918,0.0116,0.006941,0.00808,0.04243,0.00318,0.001432,0,0.005592,0.01744,0.02165,0.01004,0.007105,0.01265,0.002663,0,0.0783,0.03628,0.02381,0.01641,0.009091,0.03281,0,0,0.004409,0.01129,0.01629,0.007334,0.00323,0.002248,0.003611,0,0.001369,0.003439,0.001292,0.008314,0.001393,0.001525,0.004465,0.002998,0.005441,0.002801,0.01668,0.01422,0.005439,0.00785,0.01673,0.02419,0.003118,0.008408,0.008943,0.005033,0.06639,0.006554,0.0103,0.002416,0.007571,0.008584,0.007219,0.002519,0.003799,0.006685,0.004366,0.002718,0.06775,0.05516,0.03153,0.001664,0.01507,0.1193,0.01209,0.01144,0.03291,0.006498,0.03978,0.009224,0.003429,0.1573,0.03334,0.01797,0.1356,0.05212,0.1098,0.004959,0.2546
0.02365,0.002596,0.002034,0.01761,0.004577,0.00614,0.001939,0.003344,0.003664,0.005963,0.003525,0.0263,0.1813,0.004982,0.04081,0.07898,0.002463,0.003758,0.002291,0.01184,0.003173,0.001678,0.006568,0.002997,0.01234,0.0121,0.0251,0.01024,0.01212,0.007267,0.003416,0.004477,0.06004,0.0041,0.008301,0.03071,0.008717,0.02997,0.006501,0.005251,0.00422,0.07508,0.00455,0.0172,0.01035,0.01074,0.05447,0.004515,0.00256,0.001304,0.007305,0.0252,0.02669,0.01611,0.01129,0.01741,0.004717,0.001622,0.07339,0.05706,0.03991,0.02332,0.01375,0.03905,0.001074,0.001391,0.007591,0.01686,0.02051,0.009546,0.006295,0.00348,0.006136,0.001224,0.00309,0.005153,0.002387,0.01064,0.002251,0.002751,0.008198,0.005547,0.00929,0.005487,0.02024,0.0256,0.009269,0.01292,0.02263,0.03093,0.00442,0.01343,0.01384,0.007341,0.07954,0.008283,0.01648,0.004067,0.01138,0.0136,0.01082,0.003995,0.00636,0.01036,0.006258,0.004455,0.07593,0.07492,0.04733,0.002722,0.01981,0.1088,0.01605,0.01688,0.04166,0.01159,0.04852,0.01275,0.005686,0.2074,0.04639,0.02335,0.1305,0.06664,0.127,0.005769,0.2797
0.0346,0.0034,0.002863,0.02423,0.005652,0.006865,0.002551,0.005235,0.004602,0.007277,0.004554,0.02991,0.2408,0.005239,0.04182,0.09887,0.003097,0.004542,0.002719,0.01318,0.004423,0.002574,0.008008,0.004936,0.01334,0.01712,0.03096,0.01466,0.01236,0.008847,0.004885,0.005859,0.06324,0.005265,0.01191,0.03968,0.01014,0.03154,0.007803,0.006507,0.00553,0.08036,0.006994,0.02084,0.01239,0.01607,0.05993,0.006897,0.003132,0.001608,0.009519,0.02939,0.03266,0.01932,0.0131,0.02397,0.005735,0.002475,0.09603,0.0751,0.04381,0.03627,0.01582,0.05578,0.001349,0.001865,0.009238,0.01826,0.02639,0.01142,0.009287,0.005617,0.007989,0.001608,0.00398,0.006128,0.003567,0.01307,0.002985,0.004491,0.01112,0.007382,0.01253,0.007369,0.02644,0.02733,0.01094,0.01661,0.02707,0.04869,0.005335,0.01721,0.01707,0.01012,0.07526,0.01187,0.0229,0.005767,0.01563,0.01747,0.01122,0.005031,0.008146,0.01121,0.008557,0.006202,0.08369,0.07593,0.05419,0.003496,0.02391,0.1327,0.02056,0.01783,0.04465,0.0147,0.05421,0.01536,0.006755,0.1957,0.04825,0.03538,0.139,0.06607,0.1273,0.007001,0.2556
0.04524,0.006456,0.006057,0.03605,0.01083,0.01445,0.005332,0.009452,0.009112,0.01262,0.008752,0.05538,0.2061,0.01006,0.0556,0.1144,0.006152,0.009932,0.005699,0.02457,0.008021,0.00425,0.01345,0.0073,0.0231,0.02565,0.0451,0.02372,0.02678,0.02157,0.009217,0.01237,0.09327,0.01126,0.01787,0.05643,0.0185,0.05565,0.0143,0.01239,0.009073,0.09613,0.01308,0.03047,0.02145,0.02465,0.0948,0.01318,0.006818,0.003624,0.01933,0.04216,0.05053,0.02736,0.02588,0.0288,0.0115,0.004559,0.1001,0.09023,0.06464,0.04107,0.02266,0.06145,0.003051,0.003599,0.01828,0.03304,0.03758,0.01797,0.01435,0.009331,0.01497,0.003393,0.007742,0.0119,0.006904,0.02052,0.005702,0.007381,0.01796,0.01232,0.02076,0.01179,0.04112,0.04005,0.01755,0.02418,0.03973,0.05073,0.01228,0.02364,0.02397,0.01644,0.1014,0.01826,0.0279,0.01023,0.02418,0.02612,0.0223,0.009963,0.0125,0.02255,0.01511,0.01032,0.1042,0.1117,0.06645,0.006806,0.03776,0.1404,0.03215,0.03404,0.07166,0.02439,0.08024,0.02492,0.01248,0.2357,0.06284,0.0478,0.1516,0.1001,0.1794,0.01488,0.3168
0.03213,0.003522,0.002965,0.02284,0.005048,0.007034,0.002714,0.005037,0.004387,0.007352,0.00416,0.03145,0.2161,0.006425,0.03179,0.09634,0.003195,0.00405,0.0025,0.01293,0.004711,0.002472,0.00719,0.003972,0.01688,0.01707,0.02754,0.01222,0.0136,0.009286,0.003955,0.006786,0.07445,0.006463,0.01107,0.04414,0.01079,0.03337,0.007171,0.006078,0.006512,0.06184,0.00619,0.01684,0.01531,0.01659,0.05537,0.007564,0.003586,0.001876,0.00965,0.03472,0.03133,0.01935,0.01346,0.02124,0.006015,0.00222,0.153,0.08783,0.05085,0.03028,0.01691,0.06221,0.001334,0.00228,0.01138,0.02154,0.02302,0.0136,0.007002,0.005967,0.008271,0.001657,0.003365,0.007405,0.003158,0.01475,0.002838,0.003772,0.01051,0.006639,0.007991,0.004937,0.02877,0.02713,0.01089,0.01476,0.0304,0.03876,0.006179,0.01374,0.01932,0.008704,0.08113,0.01313,0.01939,0.005738,0.01336,0.01618,0.01719,0.005381,0.008351,0.01204,0.009111,0.005991,0.09978,0.07869,0.04813,0.004474,0.02634,0.1538,0.01926,0.01986,0.04453,0.01325,0.07179,0.01446,0.006744,0.231,0.05523,0.03943,0.1872,0.0826,0.1342,0.009614,0.2434
0.0234,0.001655,0.001203,0.01191,0.002799,0.003717,0.001379,0.002751,0.002002,0.003627,0.00247,0.01763,0.1956,0.002891,0.02939,0.07602,0.001604,0.002265,0.001634,0.008434,0.002034,0.001092,0.003987,0.001822,0.007682,0.008852,0.0174,0.008972,0.008723,0.005134,0.002267,0.00291,0.04454,0.0026,0.005372,0.03062,0.005701,0.02178,0.003794,0.003263,0.002818,0.05719,0.00314,0.01038,0.009018,0.01066,0.03847,0.00415,0.001578,0,0.005373,0.0206,0.02339,0.01306,0.007591,0.01456,0.003026,0.001074,0.08326,0.06047,0.02996,0.02002,0.009531,0.04158,0,0,0.004831,0.01144,0.01385,0.006345,0.004114,0.002951,0.005269,0,0.001569,0.003888,0.001543,0.007839,0.001196,0.001823,0.005528,0.003292,0.006015,0.003272,0.01906,0.01876,0.005251,0.008819,0.01677,0.02936,0.002955,0.007815,0.007912,0.005586,0.06395,0.005963,0.01227,0.002785,0.007733,0.01,0.00712,0.002656,0.004353,0.00632,0.004145,0.002648,0.07578,0.04913,0.03097,0.001603,0.01372,0.1356,0.01115,0.01303,0.02736,0.009815,0.0371,0.009489,0.003306,0.116,0.03374,0.01928,0.1235,0.05351,0.1137,0.004125,0.2659
0.008469,0,0,0.003857,0,0,0,0,0,0,0,0.006308,0.1871,0,0.01077,0.04203,0,0,0,0.002045,0,0,0,0,0.002076,0.00277,0.005325,0.002339,0.002088,0.001109,0,0,0.0201,0,0.001772,0.009547,0.001487,0.007899,0,0,0,0.02786,0,0.003268,0.002076,0.003463,0.01487,0,0,0,0.001191,0.007438,0.007666,0.003308,0.002126,0.00436,0,0,0.05577,0.03233,0.01164,0.006815,0.003356,0.02286,0,0,0.001352,0.003353,0.004059,0.002023,0,0,0.001288,0,0,0,0,0.002071,0,0,0.001656,0,0.00139,0,0.005602,0.005681,0.001783,0.003105,0.006522,0.009425,0,0.002273,0.00242,0.001427,0.02544,0.001609,0.00402,0,0.002232,0.002379,0.001846,0,0.001023,0.001673,0.001016,0,0.03805,0.02505,0.01558,0,0.005027,0.09661,0.003713,0.003996,0.01379,0.002853,0.01598,0.002979,0,0.07707,0.01529,0.009482,0.1203,0.0228,0.05827,0.001079,0.1662
0.01137,0,0,0.006345,0.001048,0.001762,0,0.001209,0.001072,0.001845,0.001189,0.01196,0.09937,0.001393,0.01465,0.04864,0,0.001006,0,0.004134,0.001014,0,0.001897,0,0.004488,0.004077,0.01126,0.003926,0.003639,0.002902,0,0.001623,0.03758,0.001334,0.002952,0.0159,0.003425,0.01063,0.00182,0.001824,0.001347,0.03854,0.001454,0.006472,0.003354,0.003996,0.02493,0.001794,0,0,0.003302,0.01292,0.0129,0.005202,0.004398,0.00685,0.001481,0,0.0417,0.03257,0.02206,0.01035,0.00544,0.01906,0,0,0.0023,0.00676,0.01052,0.003989,0.001808,0.00107,0.001921,0,0,0.001712,0,0.004063,0,0,0.00318,0.00165,0.003212,0.001481,0.008909,0.01015,0.003193,0.004845,0.01004,0.01311,0.001502,0.005235,0.005533,0.002425,0.04221,0.003494,0.006586,0.0011,0.003854,0.00489,0.003812,0.00127,0.002069,0.00391,0.00214,0.001412,0.04201,0.03953,0.0217,0,0.008443,0.0976,0.006353,0.006617,0.02001,0.004919,0.0269,0.004594,0.001651,0.2161,0.02345,0.01255,0.1042,0.04101,0.08457,0.001775,0.2266
0.02317,0.001735,0.001374,0.01283,0.002679,0.003698,0.001321,0.002858,0.002066,0.004416,0.002875,0.01983,0.1764,0.003284,0.02789,0.06979,0.001679,0.002608,0.001333,0.008722,0.00204,0.001038,0.003735,0.002001,0.007244,0.01133,0.01754,0.007327,0.008123,0.006131,0.002237,0.003004,0.04934,0.002958,0.006283,0.02798,0.006786,0.01963,0.004544,0.003845,0.002499,0.0628,0.003202,0.01124,0.007462,0.008741,0.04205,0.003531,0.001502,0,0.005437,0.02247,0.01949,0.012,0.008246,0.01216,0.003381,0.001013,0.06344,0.05031,0.02996,0.01746,0.009913,0.03696,0,0,0.005479,0.011,0.01767,0.006536,0.004315,0.002716,0.004749,0,0.001795,0.003871,0.001675,0.007237,0.001466,0.001873,0.006696,0.00369,0.007604,0.003174,0.01392,0.01706,0.006417,0.009003,0.01517,0.03125,0.002929,0.009331,0.009196,0.00536,0.05613,0.006174,0.01095,0.002505,0.008286,0.01003,0.009839,0.002877,0.004694,0.007236,0.004724,0.003292,0.06073,0.05398,0.03295,0.001747,0.01597,0.1149,0.01237,0.0124,0.03185,0.00859,0.04357,0.009889,0.003906,0.1806,0.04567,0.02081,0.1426,0.05774,0.1104,0.004907,0.2255
0.0661,0.01091,0.007604,0.03836,0.01215,0.01833,0.008375,0.01383,0.01054,0.01855,0.01231,0.05296,0.2233,0.01522,0.0675,0.1357,0.009181,0.01176,0.008537,0.03161,0.01011,0.007083,0.01916,0.01176,0.03072,0.0338,0.04579,0.03347,0.02986,0.02169,0.0118,0.01676,0.1132,0.01707,0.02566,0.07407,0.02593,0.06116,0.01667,0.01681,0.01589,0.1124,0.01375,0.03597,0.02859,0.04053,0.08693,0.0216,0.01041,0.007216,0.02663,0.07183,0.062,0.03379,0.02976,0.04248,0.01642,0.008458,0.1733,0.1288,0.06268,0.05251,0.03302,0.1012,0.005053,0.005512,0.02444,0.04027,0.04831,0.03364,0.01834,0.01491,0.01979,0.004863,0.01195,0.01951,0.008767,0.03379,0.007861,0.01198,0.02282,0.01735,0.02279,0.0145,0.04857,0.04333,0.02646,0.03864,0.05807,0.0606,0.01652,0.03192,0.03201,0.0215,0.1156,0.0283,0.03675,0.01597,0.02971,0.03369,0.03355,0.01477,0.02061,0.0258,0.01755,0.01521,0.1719,0.1192,0.07784,0.01007,0.0497,0.2764,0.03548,0.04537,0.08636,0.03702,0.1011,0.04193,0.0168,0.1942,0.08766,0.06076,0.3028,0.11,0.2068,0.02847,0.3177
0.03344,0.004501,0.003665,0.02413,0.007613,0.009543,0.003893,0.006342,0.005386,0.00917,0.005854,0.03167,0.1947,0.007124,0.03521,0.1108,0.00407,0.006839,0.003897,0.0185,0.005424,0.003284,0.008215,0.00518,0.01437,0.01672,0.03098,0.01617,0.01402,0.01177,0.005444,0.008217,0.07812,0.007912,0.01303,0.05821,0.01212,0.03836,0.008416,0.007842,0.007971,0.07694,0.006976,0.02169,0.01446,0.02259,0.06054,0.00941,0.004097,0.002955,0.01453,0.04526,0.03635,0.01811,0.01829,0.02885,0.007921,0.003196,0.1093,0.07876,0.05091,0.03525,0.01941,0.06938,0.001571,0.00265,0.01227,0.0231,0.03114,0.0159,0.007796,0.007329,0.01133,0.002004,0.00375,0.01074,0.004574,0.01854,0.004036,0.005654,0.01211,0.006896,0.01156,0.00606,0.02991,0.02693,0.01275,0.01945,0.03136,0.04025,0.008309,0.01685,0.01769,0.01246,0.07839,0.01344,0.01947,0.007012,0.01735,0.02151,0.018,0.006922,0.00992,0.01594,0.009765,0.0065,0.09816,0.08397,0.04563,0.004479,0.03118,0.1623,0.02351,0.02542,0.04659,0.01876,0.0753,0.02021,0.008122,0.2125,0.04893,0.04157,0.1937,0.07533,0.1592,0.01228,0.2716
0.04356,0.003238,0.002971,0.01939,0.005244,0.006483,0.002873,0.004214,0.004133,0.008148,0.003971,0.02974,0.2795,0.005045,0.03609,0.1059,0.003452,0.004468,0.002867,0.01248,0.00318,0.002502,0.006484,0.003702,0.01264,0.0178,0.02199,0.01404,0.01181,0.009536,0.00323,0.005936,0.06229,0.006426,0.01018,0.05317,0.009436,0.02713,0.006131,0.004606,0.005909,0.06341,0.00553,0.01724,0.01244,0.01747,0.06238,0.006865,0.003452,0.001663,0.009385,0.03486,0.03363,0.01988,0.01333,0.02158,0.005452,0.002331,0.2014,0.08549,0.04144,0.03443,0.01686,0.0718,0,0.002123,0.009444,0.02054,0.02327,0.01248,0.006753,0.006261,0.008504,0.001388,0.002965,0.006042,0.003157,0.01363,0.002517,0.004362,0.01041,0.006067,0.008877,0.004302,0.02681,0.02459,0.01064,0.01459,0.03068,0.03856,0.005764,0.01314,0.0167,0.009034,0.06685,0.01091,0.01737,0.004717,0.01394,0.01753,0.01487,0.004765,0.008508,0.01148,0.008451,0.006957,0.09212,0.06157,0.04647,0.003637,0.02466,0.154,0.02049,0.0202,0.04176,0.01349,0.06316,0.01453,0.005816,0.1222,0.05198,0.03329,0.2076,0.079,0.1402,0.009503,0.2339
0.02049,0.002338,0.001772,0.01561,0.003685,0.004565,0.00157,0.002765,0.00311,0.005105,0.002701,0.02215,0.1823,0.003299,0.02696,0.0669,0.001876,0.003001,0.001667,0.01028,0.002764,0.001429,0.004575,0.002658,0.01125,0.01012,0.02343,0.01028,0.008454,0.004966,0.002148,0.003714,0.05655,0.004061,0.005833,0.0258,0.008467,0.02526,0.004612,0.003025,0.004015,0.05474,0.003826,0.01336,0.009048,0.009754,0.03699,0.003349,0.001947,0.001079,0.006509,0.03374,0.02182,0.01179,0.01175,0.01545,0.003527,0.00155,0.1015,0.06979,0.03411,0.02368,0.0105,0.04825,0,0.00123,0.007241,0.01662,0.01757,0.01055,0.004872,0.003431,0.005261,0,0.002333,0.005762,0.002291,0.009155,0.00199,0.002948,0.007711,0.00411,0.006774,0.003478,0.01641,0.02026,0.009069,0.01326,0.0222,0.02478,0.003543,0.01093,0.0117,0.007152,0.07679,0.008422,0.01251,0.002861,0.01041,0.01153,0.009936,0.003233,0.005763,0.009814,0.005488,0.004447,0.07902,0.07529,0.04996,0.00275,0.01901,0.1476,0.01534,0.01618,0.04125,0.01084,0.06026,0.01162,0.005138,0.2381,0.04537,0.03032,0.2184,0.06721,0.1036,0.004576,0.2561
0.06246,0.006307,0.003568,0.02377,0.006376,0.007501,0.004024,0.006678,0.00715,0.01001,0.004674,0.03437,0.4101,0.007224,0.04815,0.1259,0.005507,0.007052,0.004601,0.01669,0.005391,0.004318,0.008533,0.004688,0.02064,0.02868,0.03071,0.01935,0.01957,0.01131,0.004869,0.008199,0.06394,0.00917,0.01392,0.05298,0.01218,0.04207,0.01074,0.007724,0.006643,0.07689,0.009985,0.02025,0.0169,0.02162,0.06144,0.0101,0.005378,0.002791,0.01133,0.05726,0.04568,0.02748,0.0199,0.02783,0.007251,0.003577,0.3529,0.145,0.05121,0.04844,0.02051,0.1545,0.002265,0.002767,0.01271,0.02786,0.02374,0.01473,0.01017,0.01097,0.01194,0.002733,0.004877,0.00983,0.00456,0.01664,0.004407,0.005991,0.01613,0.007522,0.01246,0.007312,0.03568,0.04067,0.0136,0.01864,0.0336,0.04358,0.006567,0.01935,0.0195,0.01487,0.08069,0.01404,0.02149,0.007302,0.01522,0.02204,0.01804,0.006678,0.01102,0.01414,0.01272,0.009878,0.1426,0.06788,0.05304,0.005505,0.03836,0.1105,0.02291,0.02186,0.05611,0.01918,0.05956,0.01639,0.007228,0.1763,0.05229,0.03985,0.1422,0.08748,0.1514,0.009432,0.2998
0.02038,0.001534,0.001593,0.01219,0.002953,0.004283,0.001404,0.003291,0.002496,0.004248,0.00297,0.01962,0.1223,0.003422,0.0278,0.07321,0.001954,0.002466,0.001425,0.009985,0.002199,0,0.004124,0.002302,0.008664,0.009026,0.02056,0.007838,0.007929,0.006399,0.002665,0.003252,0.06216,0.002943,0.006613,0.02979,0.00743,0.02254,0.004258,0.003361,0.003395,0.05761,0.003902,0.01405,0.007484,0.009222,0.04645,0.003996,0.001851,0,0.00634,0.01891,0.02381,0.01239,0.00967,0.01467,0.003915,0.001306,0.06019,0.04796,0.03414,0.01771,0.01062,0.02959,0,0,0.005087,0.01191,0.02087,0.006807,0.004418,0.003262,0.004411,0,0.001895,0.005112,0.001761,0.007701,0.001694,0.002405,0.006479,0.004089,0.007158,0.003094,0.01577,0.01909,0.00592,0.009611,0.01865,0.0288,0.004328,0.01012,0.009893,0.005538,0.06158,0.006373,0.0137,0.003171,0.008845,0.01054,0.008728,0.002956,0.005218,0.009027,0.004447,0.003172,0.06113,0.0676,0.03582,0.001759,0.01596,0.1143,0.01392,0.01364,0.03285,0.01045,0.04558,0.01006,0.004742,0.2132,0.03289,0.02414,0.1333,0.05233,0.1382,0.005041,0.2594
0.02582,0.002891,0.002536,0.02001,0.004917,0.007173,0.002106,0.004466,0.003988,0.006986,0.004835,0.03022,0.151,0.005606,0.03409,0.08423,0.002718,0.004576,0.002608,0.01379,0.003575,0.001913,0.006612,0.003762,0.01218,0.0151,0.02379,0.01304,0.01553,0.01048,0.004262,0.006018,0.06983,0.005486,0.01086,0.03688,0.01008,0.0293,0.007053,0.006301,0.005238,0.07457,0.005414,0.01793,0.0132,0.01483,0.05761,0.00636,0.003079,0.001563,0.009744,0.02707,0.0298,0.0173,0.01338,0.01777,0.005327,0.002038,0.06557,0.06192,0.04321,0.02343,0.01426,0.04134,0.001242,0.001484,0.008435,0.01674,0.02292,0.01182,0.006855,0.004722,0.007412,0.001234,0.003784,0.005911,0.003026,0.01133,0.002377,0.003477,0.009502,0.006326,0.01059,0.005898,0.02318,0.0235,0.009334,0.01378,0.02527,0.03633,0.005668,0.01455,0.01472,0.009332,0.07746,0.01114,0.01807,0.004449,0.01265,0.01351,0.01214,0.004742,0.007575,0.01422,0.007869,0.005108,0.07034,0.08697,0.04783,0.003122,0.02235,0.1454,0.01961,0.02112,0.05013,0.01527,0.05361,0.01572,0.006133,0.1848,0.05047,0.0286,0.1743,0.06674,0.1338,0.008362,0.2435
0.01299,0.001047,0,0.01004,0.001794,0.002324,0,0.001709,0.001339,0.002784,0.00146,0.0147,0.1251,0.002097,0.0199,0.05604,0.001046,0.001597,0,0.005824,0.001495,0,0.002682,0.001479,0.005455,0.005963,0.01291,0.005424,0.005709,0.004361,0.001266,0.002298,0.04588,0.002122,0.004083,0.02409,0.004587,0.01517,0.002625,0.001974,0.001897,0.0443,0.002128,0.008074,0.005326,0.005473,0.03038,0.00225,0.001139,0,0.004473,0.01696,0.01646,0.008101,0.006615,0.01001,0.001859,0,0.04625,0.04021,0.02199,0.01242,0.006031,0.02771,0,0,0.003241,0.008504,0.01405,0.0048,0.002995,0.001841,0.002878,0,0.001225,0.002468,0.001124,0.004895,0,0.001223,0.003762,0.00262,0.004021,0.00224,0.01164,0.01379,0.003733,0.006088,0.01052,0.02158,0.002101,0.006539,0.005988,0.00325,0.05676,0.004332,0.008521,0.001972,0.005774,0.007311,0.005591,0.001955,0.002954,0.005513,0.00323,0.001757,0.05928,0.05241,0.02439,0.001187,0.01074,0.08633,0.008523,0.008603,0.02913,0.006415,0.03739,0.006517,0.002579,0.2206,0.02454,0.01568,0.09686,0.04376,0.09906,0.002534,0.2525
0.01969,0,0,0.008116,0.001576,0.001968,0,0.001363,0.001336,0.002364,0.001101,0.01279,0.1843,0.001588,0.01999,0.0597,0,0.001455,0,0.005211,0.001041,0,0.001944,0,0.004806,0.006029,0.01077,0.005121,0.004876,0.003175,0.001108,0.001696,0.03494,0.001631,0.003794,0.01833,0.002885,0.01465,0.002145,0.001765,0.001567,0.04043,0.001825,0.007765,0.004097,0.006507,0.03412,0.002311,0,0,0.003076,0.01643,0.01479,0.008114,0.004759,0.009394,0.001776,0,0.104,0.04793,0.02025,0.01648,0.00595,0.04914,0,0,0.003165,0.006693,0.01083,0.003709,0.002574,0.001744,0.002517,0,0,0.001844,0,0.004929,0,0.001151,0.003556,0.001646,0.003847,0.00183,0.01064,0.01255,0.003121,0.005479,0.01134,0.01684,0.001774,0.004973,0.005278,0.003169,0.03993,0.003831,0.007437,0.001368,0.004608,0.006928,0.004436,0.00131,0.002493,0.004428,0.002801,0.001909,0.05094,0.03287,0.02234,0,0.01071,0.08658,0.007208,0.006612,0.01958,0.004899,0.02268,0.005227,0.001578,0.1159,0.02118,0.01508,0.08954,0.03754,0.09695,0.002785,0.2441
